"project","relative_path","file_type","size_bytes","sha256","status","proposed_action","risk"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dock.json","json","4545","78507C8440E7A84B79632213746AC969851362D26D1010859B2142E3F83E4A2D","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dot-pattern-demo.json","json","920","A02C973130B823D66F762DAA517A28E5B3D6D990E23767CD7FDDB95C0149D0AF","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dot-pattern-linear-gradient.json","json","1049","7688019D4B9139C681CB17B73E5E001661EA3D4F7B24FDAAF2FF6FDC03C45741","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dot-pattern-with-glow-effect.json","json","949","ABABA5D4BB9EEC4FD1E2CC6718232FDABA67ADAA99CD0AA3A8D9FE0EB8FADA75","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dot-pattern.json","json","4818","FF4F9D159CC8E681B74C94F2A673C47FAA411E59C7E9424E4987BA08F61E9757","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dotted-map-demo-2.json","json","664","41741053247B151FB59AC210529F1AC9C7D499D740CDEF7B01E1A442351454E6","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dotted-map-demo-3.json","json","1034","15387F1B9DF3A9A323CC0846A1E66A485904B9DF02FB93DBD060A4F8853F1FC4","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dotted-map-demo.json","json","3031","DE6A41CE8BABF5DE6CC310A4F75AD95B9C6E4B7B44160ED75519FBAB0803287F","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/dotted-map.json","json","5583","7AFFE4EAC50541F73239EC35886CD0418B1BB61B77566AA25C04A0358DFE5CE4","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/file-tree-demo.json","json","2614","2A6C0F5EB5CC9F947B7751558285EFBC7D5EC171CF9E7633AF459A024B4E42C2","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/file-tree.json","json","13556","EE903F1FD3449F1DB00FF04BAFEFD1FF2EAB885DABA6864E9F8059D1D8B9AEC6","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/flickering-grid-demo.json","json","947","C28FAAF2E9B4C58FC4D56B455B63636BC9A5AB82DC0FC1ADA6C9C545D8B48ED8","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/flickering-grid-rounded-demo.json","json","1063","0B02FAD8BD8F1AA80301D7AC3C7023815F9CD293F40BE0DE93D310F0CF4AA934","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/flickering-grid.json","json","6070","F79B5E0DA3E8C48C2A9CA427823F724C449BE3508618868960FEAD7C7F4DC19C","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/glare-hover-demo-alert.json","json","2182","BA10BEE48CB48D00EC0A72635CB1AAB08656ADA328ED5BAF9471D2150E64A424","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/glare-hover-demo-cta.json","json","1545","ED068AF0E6E6D1F730D6D2838B2C46758578C013040ECCA18C4C9F3B6E447501","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/glare-hover-demo.json","json","2698","D23A8D37CEDE3B22F7B4CCD42070F42B12726CC3DAF9DD95CCFA5D60113332CB","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/glare-hover.json","json","4778","8CFDCEA8EC3A60A3E089B347161F8350EA7E1B8F0405FA01288FB3D46511E4A8","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/globe-demo.json","json","1137","C203C783CB0F8956140204C37C03DCA2FD70ECB5E8BC347ACCF31473ABA5D3B1","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/globe.json","json","4064","24095B50F517FBF4F9E466B6DC2A5200C7D2D22F3068B15D9A5281A4B6899891","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/grid-pattern-dashed.json","json","1015","D0F754B0AE05ECE5755E1D1AF79517FB56785F1979FB017FB661C29B0C65043E","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/grid-pattern-demo.json","json","1263","775C6A0E1AD0383DEC647264CB49DEA2E0CDBDCDF92434370795A66CBBE12B16","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/grid-pattern-linear-gradient.json","json","1042","930B2A6CB873B87389C8C73DAF5F9D9FFE27179F276D8A7F6729CF6F949FE031","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/grid-pattern.json","json","2004","87B67223033CA97EE464F34CF4BAFE12EE699EC583616B42F9249DE1D8B7B0AA","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hero-video-dialog-demo-top-in-bottom-out.json","json","1376","DD07D612F4960FF56C088B07DA1F26901F9A3446A7E7A9A416DFE3903C75BDE2","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hero-video-dialog-demo.json","json","1273","2EC24D1EBC30A771866F882DA31AA263D47D00693756A588CF715E78783D1AF9","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hero-video-dialog.json","json","5607","1E47B6DD98BBADD8EE4035C594266315A57B7DBC22E1DF6BFBD78A47E04CB2E3","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hexagon-pattern-dashed.json","json","826","E82DADF93C8F8F76AC9B4608C38DBEEB2F9A5241ACABAD301AAD4358482F7B93","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hexagon-pattern-demo.json","json","1189","13AF382864D87866DF1A4529345E341E73CD81F2C2BE4C11EDC614CB068B8D81","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hexagon-pattern-linear-gradient.json","json","1056","0E0C2F94DD695E445CB2B920B68532DD3BCF0650437D5DD2B41162136854D072","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hexagon-pattern-spacing.json","json","841","8284539CCF967B4C2CB991153BF167ECF68164023903E01BD8295FD84F04F149","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hexagon-pattern.json","json","9174","642E07CC3C12E8B167FCF7BD468B0B3B235B103BC3612578CD34E386A94D1333","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/highlighter-demo.json","json","3492","EF7017E428AD9120D558B6749682C21B0A20A4FB23124EC429E808C65AC7C637","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/highlighter.json","json","2775","3D9344CC4450C3FDDE2044B70BE19AC238128F44215259027811185659544A15","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hyper-text-demo.json","json","580","BE027FC1E971D0334E7E138D2570327AB0998F3BF26D363D30812FA5B8FC1F78","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/hyper-text.json","json","5335","154F3AFD5E33135D3CF61F5FD618EC0B0109DB98492E4E9C046832D65FC3E82A","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/icon-cloud-demo-2.json","json","3442","DA2C01491F8ADF1D888C8B9E8F9473B2FBDFF7E26400E187ED99349C17488FFA","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/icon-cloud-demo-3.json","json","11837","2327C3B98BCE516FF21D287C59D21E750833AE2281D0F4369220F3127DBDE2F8","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/icon-cloud-demo.json","json","1293","D3CABE86B41E17E5CDCFC54B0D131A434EC80CC300ADE1B6768615562081BDFB","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/icon-cloud.json","json","10340","DC3BFAAA00042637CD0375C16E80C26BBD908704A740BC647F04449D6E192ABA","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/index.json","json","315","81F91737F677F2845320BB67FEF4BEA117BAC28DBB1404D5279FDCC3C7B97D3C","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/interactive-grid-pattern-demo-2.json","json","1152","39E6CFFC4FFC3DD8C7658E755558C58C3FF42C19C2BDFD593ADE4C9798552FB2","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/interactive-grid-pattern-demo.json","json","1080","AABC8D72777D3A4F1DDF1BBF1E7D6CCD470A25F4206D97D28EC7D3678B68FC41","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/interactive-grid-pattern.json","json","2694","160C6432C904E4D1F4213781FF4B152B7A9658408853366F9E81514300239A9C","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/interactive-hover-button-demo.json","json","703","0031CA51D21F87E6A54407AFD7997438B7D19750A5B5B27135514448B20C767A","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/interactive-hover-button.json","json","1409","97CAE7D013DB9D179F2D3B6F47C4785BE913D42368A995AE2E0573335FC11260","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/iphone-demo-2.json","json","633","D06DDDA035C76DC7E7CA9CCFCD11A02DE32799CD96C6D5A7609DE9505F89AD50","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/iphone-demo-3.json","json","668","34A5258D0C35782D9CD8A92D38B5B5AE9AEDA33F83D3855963AFD52CD091C7F2","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/iphone-demo.json","json","565","A1D817C7F8DD619AD4686BDE5CAD25AAC443E946010D13117B8FD745116921F7","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/iphone.json","json","6442","A17629AAF59E2A9AE61A19EB534D086C61318AC193D6A5EEC72FFCC780CBA8CC","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/kinetic-text-demo.json","json","718","F19594A8F7D32E75061FA7CDB052C5828FD76C23AFEEDBBCAC8F13EE82891C7A","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/kinetic-text.json","json","2025","122915CF9E5C6C2BF9504DDC61EB8CC3FB507E4FCE96D0F1DCCA1C0639E38195","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/lens-demo-2.json","json","1653","3CB53A447BAF911E7304A3CB2C43EF6F9D0BD9DBC6D3DC94DAA859572BBC64B1","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/lens-demo-3.json","json","1650","EB04273B3F4BFAB765AA4C7B4CEDAACA9C3966375902DE57CE1255D90750DC52","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/lens-demo.json","json","1744","CCE462DDDF1D4BB0C385E766D5F8E29AC052AC639426AE4C1FE1BB6222B2B8B6","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/lens.json","json","4106","C74B03B6602BEEEFB130200D862FB15023FD688849587D9DBBBD864DEEFA3AB5","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/light-rays-demo.json","json","1299","1A5315BA2B61176C50593DBF253F4ACC1E02C01082DA010822F7BF394CAE8BF3","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/light-rays.json","json","4261","EA7C8FD7DE5333BD6EDC6804230FA906A220314D8B10E4D489BF9316B0633D7E","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/line-shadow-text-demo.json","json","1027","C1747FFB0A361C7B5E2F52981883F2F778C105B0430A208F25AFA699B6614F7E","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/line-shadow-text.json","json","2332","9D63DF614105966D827E90F72CA1262708A965124091384790FE5B998259EEF6","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/magic-card-demo-2.json","json","5409","9CA888769FCBA6E6C1D5428B12C4C6709CDEEADA94E3974A4A9F0FCF53656C24","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/magic-card-demo.json","json","2193","091854F819802E1B862DC2C1B70A4E29713A129F1CA86EA47B4C98E5AC1B7130","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/magic-card.json","json","7066","D487AE39795640BD3FBB467A5A98285A4C803036D71E5B1A9A06CB7D26C2A755","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/marquee-3d.json","json","4098","0EA68A61638E01C9D939CBC2A6B37D786CBF0BFACB234559AD92A428151814C2","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/marquee-demo-vertical.json","json","3073","EF010B3FC13FE63795A4AC8A2B4C64AC3EC2E74D8CE03C43C44D4CB2197A70DD","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/marquee-demo.json","json","3517","FD049DADDA00E2194F9E6194BA1C92AED3BDA2670B3C8EAC7C05EC043028AF72","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/marquee-logos.json","json","1942","A3AD0E699A3052854F73DFD2E5AE29FE1A0C5C1A45A455EEF435E80D08C47EC5","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/marquee.json","json","2694","6378D12F6AC7B383BCBE25CBFCD21AD567D4726FF9979BF07991598A7BDEF1CE","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/meteors-demo.json","json","944","3956ABDA79347A49D6E46572B07494101AF063A9511833AB292A34C4F51DBF2A","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/meteors.json","json","2399","541A4A88F9A9A77ED5DD3B33D14967DAEC15528E4BE067B806CE77B793983027","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/morphing-text-demo.json","json","761","45F9DCC240A52C95B3664AAA5D93652A3F99EEA9472F2A6DF4AFA910845A034A","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/morphing-text.json","json","4158","B40A923F926D720EF048836A2717C37BF3BAD07D4EB1CCF75784A1A578EE0B12","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/neon-gradient-card-demo.json","json","1059","C1098E6AF559DD4B2748F00C82DA8F24D218B931D4BC2D7CDCBB014617C204AF","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/neon-gradient-card.json","json","5101","DE878C1044211E462B9B94A70025075D9C63DA0AB47B5EB5F820214814A353BF","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/noise-texture-demo-2.json","json","2000","D8A2D02E939913A8AF730E3333ACD4B8E12B69793F0219307CE94E9D07C87E60","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/noise-texture-demo-3.json","json","1139","BC87A3F20DA5B65668AED38D0C2276FBA8DE67CF05B9843A45F428C162DF572E","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/noise-texture-demo-4.json","json","1313","5AC4B8FCF86D1F7C91F3B6076B48BED063E7B6699242CDCA02B6E3F532E91622","NOT VERIFIED","Convert-candidate","low"
"magicui-main","reference-style-extraction/inventory/magicui-main/apps/www/public/r/noise-texture-demo.json","json","1006","A9DFD76B2CE291C860042C2AF2247BEAB294F856F72DC5C3226B0CC2371CF781","NOT VERIFIED","Convert-candidate","low"
